id,continent
52578,Africa
51231,Africa
4653,Antarctica
47896,Antarctica
19014,Antarctica
29156,Antarctica
14153,Antarctica
15898,Antarctica
55633,Africa
5915,Africa
10375,Antarctica
45820,Africa
26684,Antarctica
14280,Antarctica
54809,Antarctica
9193,Antarctica
51381,Africa
53307,Africa
35583,Asia
54864,Africa
55667,Africa
47815,Antarctica
22026,Antarctica
54878,Antarctica
29136,Antarctica
23416,Asia
15798,Antarctica
14464,Antarctica
13482,Antarctica
30,Africa
45916,Asia
37874,Africa
24391,Antarctica
50148,Antarctica
7314,Asia
49149,Africa
30694,Antarctica
21157,Antarctica
33628,Africa
18907,Asia
52877,Africa
10617,Antarctica
1409,Antarctica
125,Africa
29934,Antarctica
5828,Africa
18749,Antarctica
20980,Antarctica
51664,Asia
57159,North America
54511,Africa
5956,Africa
22572,Australia
33563,Africa
56376,South America
56047,Africa
8666,Antarctica
23841,Africa
14202,Antarctica
16867,Australia
13954,Antarctica
15370,South America
24291,Antarctica
18125,Antarctica
57363,Antarctica
6744,Asia
21152,Antarctica
56860,Africa
12571,Antarctica
53850,Africa
51165,Africa
48367,Antarctica
38120,Africa
23642,Australia
20251,Antarctica
49976,Antarctica
27264,Antarctica
55581,Asia
3375,Antarctica
11954,Australia
7258,Asia
16802,Antarctica
39961,Africa
57384,Antarctica
24933,Africa
28589,Antarctica
193,Africa
55564,Asia
10738,Antarctica
20313,Antarctica
15884,Antarctica
12179,Antarctica
16711,North America
18986,Antarctica
209,Africa
39004,Africa
8998,Antarctica
25206,Antarctica
56246,Asia
22755,North America
781,Antarctica
35661,Asia
14267,Antarctica
20654,Antarctica
12162,Asia
15448,North America
33133,Africa
30062,Antarctica
561,Antarctica
55724,Africa
5698,Africa
25360,Antarctica
28644,Antarctica
23316,Asia
26167,Antarctica
29275,Antarctica
18006,Australia
11163,Antarctica
30235,Antarctica
26339,Antarctica
21948,Antarctica
47825,Antarctica
30699,Antarctica
3397,Antarctica
17970,Europe
11461,Australia
11897,North America
13864,Antarctica
7820,South America
15410,North America
40495,Africa
8375,Antarctica
56779,Africa
49974,Antarctica
358,Africa
50025,Antarctica
13278,Antarctica
47251,Africa
1928,Antarctica
9050,Antarctica
14392,Antarctica
21850,Antarctica
8625,Antarctica
5710,Africa
47833,Antarctica
19763,Antarctica
21316,Antarctica
49496,South America
5891,Africa
28532,Antarctica
21657,Antarctica
12213,Europe
28701,Antarctica
5305,North America
16401,Antarctica
25388,Antarctica
3453,Antarctica
19229,Antarctica
39858,Africa
20209,Antarctica
46661,Antarctica
35485,Asia
26539,Antarctica
45877,Asia
27940,Antarctica
29549,Antarctica
26713,Antarctica
38723,Africa
46751,Antarctica
16007,Antarctica
20648,Antarctica
39669,Africa
50441,Antarctica
21747,Antarctica
11490,Africa
52874,Africa
24855,Africa
54058,Africa
56304,Africa
25026,Antarctica
8877,Antarctica
5973,Africa
40081,Africa
40272,Africa
49811,Antarctica
12081,North America
13504,Antarctica
57390,Antarctica
19443,Antarctica
27936,Antarctica
54620,South America
21235,Antarctica
47239,Africa
48170,Antarctica
35602,Asia
55871,Africa
3694,Antarctica
23875,Africa
26448,Antarctica
540,Antarctica
16291,Antarctica
6320,Africa
20432,Antarctica
52157,Africa
15841,Antarctica
57010,Africa
6108,Africa
46914,Antarctica
30036,Antarctica
24501,Antarctica
25636,Antarctica
29308,Antarctica
8198,Antarctica
6495,Africa
5669,Africa
11688,Africa
13633,Antarctica
19242,Antarctica
21692,Antarctica
54286,Africa
38548,Africa
53589,Africa
54137,Africa
51688,Asia
25576,Antarctica
40098,Africa
53287,Africa
52988,Africa
26236,Antarctica
38078,Africa
5291,North America
5676,Africa
10053,North America
25989,Antarctica
24740,Antarctica
4299,Antarctica
51947,Asia
46969,Antarctica
13873,Antarctica
53829,Europe
23828,Africa
21019,Antarctica
54481,South America
28145,Antarctica
12693,Antarctica
26842,Antarctica
47737,Antarctica
35604,Asia
13935,Antarctica
8361,Antarctica
54154,Africa
54788,Africa
16027,Antarctica
25804,Antarctica
38300,Africa
54762,Africa
1141,Antarctica
22442,Antarctica
21161,Antarctica
7579,Asia
30728,Asia
12965,Antarctica
25520,Antarctica
9302,Antarctica
54007,Africa
5018,Africa
53289,Africa
199,Africa
55426,Asia
39638,Africa
53517,Africa
26249,Antarctica
30748,North America
52879,Africa
19137,Antarctica
47004,Antarctica
12043,South America
28369,Antarctica
24202,North America
9517,Antarctica
21368,Antarctica
54485,South America
29970,Antarctica
46742,Antarctica
14227,Antarctica
26207,Antarctica
15357,Antarctica
13609,Antarctica
55805,Africa
51984,Asia
48560,Asia
682,Antarctica
26650,Antarctica
53166,Africa
6949,Asia
20612,Antarctica
25073,Antarctica
2085,Antarctica
55998,Africa
7721,North America
1316,Antarctica
39809,Africa
5140,Asia
56030,Africa
55428,Asia
56338,Asia
748,Antarctica
19051,Antarctica
21662,Antarctica
55407,Asia
4644,Antarctica
13495,Antarctica
57103,Africa
46611,Antarctica
26444,Antarctica
4389,Antarctica
30424,Asia
26417,Antarctica
50569,Antarctica
15124,Antarctica
16352,Antarctica
151,Africa
4075,Antarctica
2778,Antarctica
55904,Africa
1987,Antarctica
44861,Antarctica
39522,Africa
11671,Africa
9748,Antarctica
57271,Africa
31869,Africa
14329,Antarctica
56003,Africa
23287,Asia
12532,Antarctica
25695,Antarctica
11781,Africa
38641,Africa
3761,Antarctica
27173,Antarctica
29003,Antarctica
55823,Africa
46479,Antarctica
5286,North America
22407,Antarctica
52399,Asia
24818,Antarctica
6089,Africa
22197,Antarctica
24774,Africa
29227,Antarctica
48564,Asia
53046,Africa
670,Antarctica
6446,Africa
50178,Antarctica
54941,Australia
51864,Asia
56811,Africa
15388,Europe
38997,Africa
54134,Africa
24497,Antarctica
13051,Antarctica
888,Antarctica
29280,Antarctica
21922,Antarctica
26850,Antarctica
299,Africa
1314,Antarctica
25115,Antarctica
38334,Africa
1433,Antarctica
9078,Antarctica
55190,Africa
7050,Asia
24996,Africa
40250,Africa
23242,Asia
53274,Africa
22539,North America
30040,Antarctica
25818,Antarctica
10086,Asia
1768,Antarctica
29617,Antarctica
21558,Antarctica
25881,Antarctica
4148,Antarctica
47779,Antarctica
14337,Antarctica
5947,Africa
20428,Antarctica
50712,Africa
53234,Africa
8446,Antarctica
50944,Asia
38830,Africa
21011,Antarctica
8710,Antarctica
46623,Antarctica
35478,South America
721,Antarctica
54297,Africa
5380,North America
19208,Antarctica
23197,Asia
55381,Africa
21268,Antarctica
56719,Africa
52891,North America
55834,Africa
52998,Africa
48041,Antarctica
6430,Africa
46722,Antarctica
54110,Africa
12423,Africa
24229,Australia
48013,Antarctica
18753,Antarctica
18520,Antarctica
3625,Antarctica
1863,Antarctica
12150,Asia
9553,Antarctica
9533,Antarctica
29838,Antarctica
52326,Africa
40446,Africa
21288,Antarctica
24809,Africa
56029,Africa
52992,Africa
11941,Australia
28275,Antarctica
8954,Antarctica
20429,Antarctica
53259,Africa
20933,Antarctica
16696,Europe
52009,Asia
52094,North America
54821,Antarctica
23830,Africa
29232,Antarctica
7850,Antarctica
50998,North America
7358,Asia
12801,Antarctica
12169,Asia
18884,Asia
51191,Africa
18557,Antarctica
28679,Antarctica
56637,South America
5275,Australia
48051,Antarctica
51861,Asia
25627,Antarctica
49990,Antarctica
23984,Asia
10875,Antarctica
46627,Antarctica
7907,Antarctica
352,Africa
53365,Africa
16191,Antarctica
57143,Africa
5438,North America
12838,Antarctica
25270,Antarctica
48257,Antarctica
26582,Antarctica
28264,Antarctica
10547,Antarctica
29589,Antarctica
31868,Africa
917,Antarctica
49639,Africa
14785,Antarctica
40439,Africa
6984,Asia
50013,Antarctica
7897,Antarctica
7505,Asia
26216,Antarctica
27970,Antarctica
11298,Antarctica
54640,South America
6985,Asia
23845,Africa
49487,Africa
24074,North America
48681,South America
25657,Antarctica
52333,Africa
25332,Antarctica
29907,Antarctica
19236,Antarctica
1440,Antarctica
50121,Antarctica
5958,Africa
55299,Africa
54369,Africa
49952,Antarctica
19592,Antarctica
21730,Antarctica
10726,Antarctica
57197,South America
6919,Asia
27052,Antarctica
56756,Africa
11464,Asia
6990,Asia
6575,Africa
5765,Africa
30367,North America
8201,Antarctica
9383,Antarctica
40485,Africa
3444,Antarctica
16364,Antarctica
13551,Antarctica
23428,Asia
56483,Asia
10228,Antarctica
7183,Asia
22399,Australia
1483,Antarctica
28420,Antarctica
28568,Antarctica
18958,Antarctica
33171,Africa
2220,Antarctica
49124,Africa
10313,Antarctica
4355,Antarctica
22398,Europe
15844,Antarctica
29591,Antarctica
1607,Antarctica
1054,Antarctica
44816,Europe
23216,Asia
52396,Asia
51834,Africa
51413,Asia
23714,Australia
24026,Asia
50262,Antarctica
56182,Asia
15488,North America
13971,Antarctica
24741,Antarctica
18390,Antarctica
13003,Antarctica
12648,Antarctica
414,Africa
7745,Europe
19783,Antarctica
56695,South America
28661,Antarctica
24115,Asia
57327,South America
29994,Antarctica
30921,Africa
40357,Africa
16302,Antarctica
25972,Antarctica
53893,Africa
12412,North America
55379,North America
39842,Africa
21110,Antarctica
8778,Antarctica
18968,Antarctica
51846,Africa
51813,Africa
8793,Antarctica
10582,Antarctica
24196,North America
8195,Antarctica
29588,Antarctica
14840,Antarctica
11975,Australia
49897,Antarctica
38972,Africa
24610,Antarctica
10647,Antarctica
51303,Africa
53095,Africa
24838,Africa
19855,Antarctica
22415,Antarctica
821,Antarctica
24616,Antarctica
54268,Africa
54587,Africa
48201,Antarctica
4317,Antarctica
7406,Asia
26792,Antarctica
55621,Africa
51131,Africa
53400,Africa
26279,Antarctica
7454,Asia
26951,Antarctica
1019,Antarctica
55800,Africa
38091,Africa
40642,Africa
1326,Antarctica
23529,North America
56774,Africa
11631,Africa
46444,Antarctica
55171,Africa
15776,Antarctica
48120,Antarctica
9764,Antarctica
33883,Asia
23959,Antarctica
14832,Antarctica
15831,Antarctica
55354,Antarctica
49414,Africa
33081,Africa
55806,Africa
8466,Antarctica
55972,Africa
56921,Africa
5075,North America
10255,Antarctica
12788,Antarctica
39896,Africa
55977,Africa
25743,Antarctica
23873,Asia
879,Antarctica
1274,Antarctica
21892,Antarctica
46525,Antarctica
26251,Antarctica
6084,Africa
48017,Antarctica
54926,Australia
56068,Africa
23942,Antarctica
21264,Antarctica
10495,Antarctica
19777,Antarctica
35541,Asia
2703,Antarctica
14134,Antarctica
21185,Antarctica
16562,Antarctica
49685,Africa
20989,Antarctica
18903,South America
14561,Antarctica
40273,Africa
10571,Antarctica
11322,Antarctica
33117,Africa
35722,Asia
19062,Antarctica
19327,Antarctica
5743,Africa
55840,Africa
10938,Asia
1606,Antarctica
19546,Antarctica
18194,Antarctica
20115,Antarctica
1557,Antarctica
38924,Africa
23306,Asia
29532,Antarctica
634,Antarctica
28523,Antarctica
24184,Australia
8203,Antarctica
914,Antarctica
7020,Asia
13944,Antarctica
9006,Antarctica
10151,Australia
14357,Antarctica
49632,Africa
21939,Antarctica
4443,Antarctica
18505,Antarctica
39183,Africa
19115,Antarctica
31289,Antarctica
53537,Africa
2108,Antarctica
57418,Africa
5429,Australia
29997,Antarctica
54874,Africa
55558,Asia
21669,Antarctica
54424,Africa
18356,Antarctica
31874,Africa
53638,Africa
40064,Africa
14684,Antarctica
24450,Antarctica
14603,Antarctica
29376,Antarctica
39259,Africa
53248,Africa
50264,Antarctica
15481,Australia
52409,Asia
56929,Africa
9671,Antarctica
15300,Antarctica
4797,Antarctica
7279,Asia
2571,Antarctica
29944,Antarctica
22706,North America
25472,Antarctica
51500,Africa
53765,Africa
57435,Africa
1797,Antarctica
38778,Africa
5750,Africa
19726,Antarctica
10789,Antarctica
51700,Asia
15794,Antarctica
11599,Africa
16710,North America
9687,Antarctica
56810,Africa
55282,Asia
51855,North America
39883,Africa
54192,Africa
46675,Antarctica
6768,Asia
4820,Antarctica
30132,Antarctica
37785,Africa
23860,Africa
48249,Antarctica
23969,Antarctica
20684,Antarctica
24535,Antarctica
53122,Africa
52322,Africa
48,Africa
50204,Antarctica
21074,Antarctica
19960,Antarctica
11925,Australia
27200,Antarctica
49060,Africa
12085,Asia
55886,Africa
11922,Australia
17844,Africa
26323,Antarctica
13052,Antarctica
23750,North America
14465,Antarctica
24571,Antarctica
46909,Antarctica
26096,Antarctica
51182,Africa
24121,Asia
11321,Antarctica
56326,Asia
519,Antarctica
9847,Antarctica
40479,Africa
11502,Africa
54163,Africa
16179,Antarctica
40077,Africa
46433,Antarctica
11285,Antarctica
28765,Antarctica
4098,Antarctica
51084,Africa
56102,Asia
51784,Africa
54743,Africa
27002,Antarctica
29271,Antarctica
19412,Antarctica
21942,Antarctica
14625,Antarctica
52372,Africa
27034,Antarctica
8490,Antarctica
24433,Antarctica
19965,Antarctica
16408,Antarctica
48274,Antarctica
38567,Africa
33106,Africa
24024,Asia
9344,Antarctica
46435,Antarctica
25498,Antarctica
50538,Antarctica
5663,Africa
1601,Antarctica
50473,Antarctica
12969,Antarctica
13911,Antarctica
19741,Antarctica
8294,Antarctica
26604,Antarctica
11769,Africa
55627,Africa
38546,Africa
26491,Antarctica
20544,Antarctica
8164,Antarctica
14023,Antarctica
20459,Antarctica
26229,Antarctica
20806,Antarctica
6184,Africa
25848,Antarctica
23938,Antarctica
23179,Asia
14087,Antarctica
20947,Antarctica
19504,Antarctica
54383,Africa
15934,Antarctica
50537,Antarctica
20937,Antarctica
8725,Antarctica
22612,Australia
22588,North America
47996,Antarctica
50982,Australia
23351,Asia
2353,Europe
630,Antarctica
856,Antarctica
56560,Africa
23981,Australia
21470,Antarctica
50049,Antarctica
30928,Africa
16901,Africa
22715,North America
48953,South America
14355,Antarctica
53615,Africa
4934,Asia
7126,Asia
38845,Africa
22010,Antarctica
13099,Antarctica
3585,Antarctica
8062,Antarctica
7817,South America
51847,Africa
22790,North America
9097,Antarctica
14964,Antarctica
55170,Africa
38238,Africa
18785,North America
4373,Antarctica
57331,South America
563,Antarctica
38148,Africa
19228,Antarctica
14322,Antarctica
27983,Antarctica
11096,Antarctica
12147,Asia
13806,Antarctica
45008,Africa
3995,Antarctica
49899,Antarctica
56687,Africa
14151,Antarctica
4995,North America
4798,Antarctica
55669,Africa
9743,Antarctica
50157,Antarctica
19906,Antarctica
49670,Africa
29087,Antarctica
25032,Antarctica
4556,Antarctica
56895,Africa
55181,Africa
20219,Antarctica
13648,Antarctica
53052,Africa
78,Africa
54161,Africa
23,Africa
7637,Asia
16727,Europe
395,Africa
30743,North America
19049,Antarctica
10147,Australia
11268,Antarctica
29207,Antarctica
18379,Antarctica
5255,North America
57421,Africa
4406,Antarctica
51293,Africa
49948,Antarctica
1394,Antarctica
53997,Africa
51391,Africa
48553,Asia
10408,Antarctica
4550,Antarctica
10749,Antarctica
4978,North America
6689,Antarctica
49663,Africa
1981,Antarctica
28733,Antarctica
23808,Africa
7519,Asia
18455,Antarctica
7528,Asia
54860,Africa
5154,North America
28298,Antarctica
48287,Antarctica
21323,Antarctica
53892,Africa
26230,Antarctica
20728,Antarctica
7641,North America
23564,Asia
40203,Africa
27346,Antarctica
2472,Antarctica
9446,Antarctica
23572,Asia
21501,Antarctica
23530,Asia
9454,Antarctica
48293,Antarctica
37,Africa
26004,Antarctica
10425,Antarctica
33549,Africa
39406,Africa
1598,Antarctica
20520,Antarctica
44710,Africa
10379,Antarctica
52320,Africa
14000,Antarctica
26755,Antarctica
25704,Antarctica
12255,Asia
21085,Antarctica
34007,Asia
19814,Antarctica
52403,Asia
28162,Antarctica
27928,Antarctica
6150,Africa
7861,Antarctica
104,Africa
6486,Africa
2105,Antarctica
50082,Antarctica
56156,Europe
19232,Antarctica
33924,Asia
28050,Antarctica
45569,Africa
30121,Antarctica
51838,Africa
29048,Antarctica
1464,Antarctica
48155,Antarctica
13069,Antarctica
30716,Antarctica
19016,Antarctica
39106,Africa
32122,Africa
17056,Africa
53322,Africa
19886,Antarctica
45933,Asia
49583,Africa
1949,Antarctica
48390,Antarctica
23390,Asia
10765,Antarctica
4152,Antarctica
24382,Antarctica
50930,Asia
1779,Antarctica
30718,Africa
9033,Antarctica
27116,Antarctica
29766,Antarctica
25921,Antarctica
8668,Antarctica
50908,North America
8059,Antarctica
21992,Antarctica
28687,Antarctica
13022,Antarctica
57458,Africa
22663,North America
28166,Antarctica
53024,Africa
11676,Africa
48141,Antarctica
50518,Antarctica
23870,Africa
24528,Antarctica
8424,Antarctica
10597,Antarctica
19336,Antarctica
295,Africa
53641,Africa
22347,Antarctica
22393,North America
21570,Antarctica
12114,Asia
13800,Antarctica
20932,Antarctica
54554,Africa
28103,Antarctica
15567,Antarctica
57398,Antarctica
50644,Antarctica
17021,Africa
55252,Africa
5844,Africa
7607,Asia
24847,Africa
30434,Africa
48189,Antarctica
22067,Antarctica
50679,Asia
19591,Antarctica
16720,North America
19046,Antarctica
891,Antarctica
28941,Antarctica
14011,Antarctica
24255,Australia
13457,Antarctica
12428,Africa
56106,Asia
450,North America
6579,Africa
28725,Antarctica
7094,Asia
54226,Africa
14934,Antarctica
38974,Africa
35699,Asia
30727,Europe
10298,Antarctica
19584,Antarctica
13976,Antarctica
24694,Antarctica
21585,Antarctica
50619,Antarctica
2514,Antarctica
54726,Africa
18897,North America
34061,Europe
50056,Antarctica
11119,Antarctica
11643,Africa
23248,Asia
35510,Asia
2202,Antarctica
46725,Antarctica
56365,Africa
20962,Antarctica
22220,Antarctica
24581,Antarctica
50280,Antarctica
10338,Antarctica
55392,Africa
9144,Antarctica
51123,Africa
50488,Antarctica
23436,Asia
29905,Antarctica
46726,Antarctica
14042,Antarctica
21381,Antarctica
19514,Antarctica
23182,Africa
13660,Antarctica
28963,Antarctica
51055,Asia
39829,Africa
45615,Africa
56781,Africa
28010,Antarctica
6684,Antarctica
5531,Africa
21178,Antarctica
23488,North America
3466,Antarctica
5665,Africa
54674,Africa
10880,Antarctica
52185,Africa
20079,Antarctica
18637,Antarctica
5642,Africa
18305,Antarctica
18045,Asia
16328,Antarctica
7462,Asia
8911,Antarctica
25110,Antarctica
29702,Antarctica
48138,Antarctica
51142,Africa
20607,Antarctica
5057,Asia
5501,Europe
46476,Antarctica
20581,Antarctica
54377,Africa
40550,Africa
16729,Europe
33953,Asia
14756,Europe
9890,Antarctica
7816,North America
57097,Africa
7858,Antarctica
5263,South America
452,Asia
18452,Antarctica
4423,Antarctica
46512,Antarctica
56414,Asia
10534,Antarctica
4862,Antarctica
40221,Africa
13979,Antarctica
2136,Antarctica
10704,Antarctica
30066,Antarctica
9600,Antarctica
15931,Antarctica
14722,North America
57313,South America
13221,Antarctica
40134,Africa
25240,Antarctica
28920,Antarctica
15574,Antarctica
5860,Africa
20430,Antarctica
22530,Antarctica
448,Europe
9021,Antarctica
28002,Antarctica
48275,Antarctica
21801,Antarctica
14365,Antarctica
46776,Antarctica
19192,Antarctica
20188,Antarctica
55941,Africa
16522,Antarctica
19096,Antarctica
19966,Antarctica
518,Antarctica
29219,Antarctica
14046,Antarctica
21453,Antarctica
543,Antarctica
51537,Africa
47249,Africa
20358,Antarctica
25134,Antarctica
13122,Antarctica
56203,Asia
3962,Antarctica
48241,Antarctica
24577,Antarctica
11422,Antarctica
48279,Antarctica
35469,North America
51341,Africa
15,Africa
15121,Antarctica
24702,Antarctica
